Sqft,Floor,Bedroom,Living.Room,Bathroom,Price
1519.266,15.0,3.0,1.0,2.0,80200.0
1903.53,6.0,4.0,2.0,2.0,75000.0
2312.7,3.0,4.0,2.0,2.0,84800.0
1167.024,5.0,4.0,2.0,1.0,43500.0
1184.814,8.0,3.0,2.0,2.0,52800.0
1135.002,9.0,4.0,2.0,2.0,52500.0
1779.0,6.0,4.0,2.0,1.0,66800.0
1337.808,9.0,5.0,1.0,1.0,60200.0
2063.64,7.0,2.0,2.0,1.0,78900.0
925.08,11.0,4.0,2.0,2.0,48200.0
1551.288,7.0,3.0,2.0,1.0,60500.0
1757.652,4.0,2.0,2.0,1.0,63300.0
793.434,14.0,3.0,2.0,2.0,48400.0
846.804,10.0,4.0,2.0,2.0,43800.0
1544.172,2.0,2.0,2.0,2.0,56300.0
1579.752,4.0,2.0,2.0,2.0,60700.0
1458.78,2.0,3.0,2.0,1.0,49300.0
871.71,3.0,3.0,2.0,2.0,33800.0
1359.156,3.0,4.0,2.0,1.0,47200.0
2063.64,3.0,3.0,2.0,1.0,72400.0
1565.52,4.0,4.0,2.0,3.0,63600.0
2255.772,17.0,2.0,2.0,2.0,105300.0
1099.422,5.0,3.0,1.0,3.0,53200.0
1127.886,3.0,2.0,2.0,2.0,43100.0
2846.4,6.0,2.0,2.0,1.0,105100.0
1206.162,6.0,3.0,2.0,2.0,50400.0
1501.476,10.0,4.0,2.0,2.0,67000.0
658.23,2.0,2.0,2.0,4.0,32300.0
640.44,21.0,4.0,2.0,1.0,50200.0
925.08,5.0,1.0,2.0,2.0,39200.0
1551.288,5.0,3.0,1.0,2.0,65500.0
1857.276,2.0,3.0,2.0,2.0,67200.0
3255.57,21.0,4.0,1.0,2.0,151100.0
604.86,10.0,3.0,2.0,2.0,35400.0
1227.51,3.0,4.0,2.0,2.0,46200.0
1206.162,8.0,2.0,2.0,2.0,53800.0
718.716,4.0,4.0,2.0,1.0,26000.0
996.24,4.0,3.0,2.0,2.0,39800.0
2668.5,5.0,3.0,1.0,2.0,105200.0
1174.14,3.0,3.0,2.0,1.0,40800.0
1601.1,8.0,3.0,2.0,2.0,67600.0
1515.708,16.0,2.0,2.0,2.0,77400.0
1515.708,6.0,4.0,0.0,2.0,70100.0
1263.09,7.0,2.0,1.0,2.0,58600.0
1284.438,8.0,5.0,2.0,2.0,56000.0
2184.612,1.0,1.0,2.0,1.0,73900.0
1263.09,3.0,4.0,2.0,2.0,47500.0
3664.74,4.0,3.0,1.0,1.0,135200.0
1067.4,10.0,4.0,2.0,1.0,47900.0
384.264,1.0,4.0,2.0,2.0,13100.0
2120.568,2.0,3.0,2.0,1.0,72800.0
2408.766,8.0,3.0,2.0,2.0,96300.0
540.816,5.0,3.0,2.0,2.0,25200.0
1127.886,4.0,4.0,1.0,2.0,48700.0
2138.358,12.0,3.0,1.0,1.0,93700.0
2141.916,3.0,3.0,1.0,3.0,87000.0
1779.0,11.0,2.0,2.0,2.0,78800.0
1167.024,3.0,1.0,2.0,2.0,44600.0
2739.66,4.0,4.0,2.0,2.0,101500.0
2444.346,5.0,2.0,2.0,2.0,93000.0
2149.032,9.0,2.0,1.0,1.0,89500.0
1138.56,13.0,3.0,1.0,2.0,63500.0
391.38,2.0,3.0,2.0,2.0,15200.0
711.6,2.0,4.0,2.0,1.0,22600.0
1754.094,5.0,4.0,2.0,2.0,68100.0
1458.78,10.0,3.0,2.0,2.0,65700.0
1672.26,8.0,2.0,1.0,1.0,71000.0
772.086,3.0,2.0,2.0,1.0,26700.0
1352.04,3.0,3.0,2.0,1.0,47100.0
1892.856,2.0,3.0,2.0,2.0,68500.0
1996.038,8.0,3.0,2.0,2.0,81600.0
1697.166,2.0,4.0,2.0,1.0,57600.0
1519.266,7.0,1.0,0.0,1.0,68600.0
800.55,3.0,2.0,2.0,2.0,31400.0
2768.124,3.0,3.0,2.0,2.0,101100.0
1408.968,6.0,4.0,1.0,2.0,61800.0
658.23,8.0,3.0,2.0,2.0,34100.0
1707.84,4.0,4.0,0.0,2.0,73700.0
1569.078,10.0,3.0,2.0,1.0,65900.0
964.218,8.0,1.0,2.0,1.0,41600.0
1174.14,1.0,4.0,2.0,1.0,37400.0
1707.84,9.0,4.0,2.0,1.0,69000.0
1885.74,8.0,4.0,2.0,3.0,81300.0
540.816,7.0,3.0,2.0,1.0,24600.0
2134.8,10.0,3.0,2.0,2.0,89700.0
1579.752,3.0,4.0,2.0,1.0,55000.0
604.86,7.0,3.0,1.0,2.0,35100.0
843.246,6.0,1.0,2.0,1.0,34200.0
658.23,5.0,3.0,2.0,1.0,25600.0
1067.4,4.0,3.0,2.0,2.0,42300.0
1359.156,4.0,3.0,2.0,2.0,52700.0
2067.198,6.0,4.0,1.0,5.0,96400.0
985.566,7.0,4.0,2.0,2.0,44000.0
3323.172,1.0,2.0,2.0,2.0,117800.0
1245.3,19.0,3.0,2.0,1.0,68600.0
4643.19,5.0,4.0,2.0,2.0,170700.0
1636.68,15.0,4.0,2.0,2.0,79800.0
1280.88,4.0,4.0,1.0,2.0,54100.0
1636.68,3.0,3.0,2.0,1.0,57200.0
889.5,6.0,3.0,2.0,3.0,42900.0
1174.14,7.0,5.0,2.0,2.0,50500.0
1892.856,5.0,4.0,2.0,2.0,73000.0
2312.7,6.0,4.0,2.0,2.0,89500.0
985.566,6.0,2.0,2.0,3.0,46500.0
836.13,2.0,3.0,2.0,2.0,30900.0
985.566,19.0,1.0,2.0,1.0,59800.0
2052.966,2.0,2.0,2.0,2.0,74300.0
1519.266,6.0,2.0,1.0,2.0,66100.0
996.24,7.0,3.0,2.0,2.0,44500.0
1779.0,9.0,4.0,2.0,2.0,75300.0
2298.468,7.0,3.0,2.0,2.0,90800.0
2138.358,8.0,2.0,2.0,3.0,90600.0
590.628,9.0,3.0,2.0,2.0,33300.0
1700.724,6.0,2.0,2.0,2.0,68100.0
1487.244,15.0,4.0,2.0,1.0,70700.0
2184.612,9.0,2.0,1.0,1.0,90800.0
796.992,7.0,4.0,2.0,2.0,37300.0
996.24,3.0,2.0,2.0,2.0,38400.0
526.584,3.0,3.0,2.0,5.0,32700.0
1971.132,5.0,2.0,2.0,2.0,76200.0
718.716,3.0,4.0,2.0,2.0,28200.0
1067.4,5.0,3.0,2.0,2.0,43900.0
996.24,8.0,4.0,2.0,1.0,42200.0
747.18,10.0,4.0,2.0,2.0,40300.0
1476.57,5.0,3.0,2.0,3.0,62200.0
1871.508,8.0,3.0,2.0,2.0,77200.0
1074.516,3.0,3.0,2.0,3.0,44700.0
1127.886,2.0,2.0,2.0,2.0,41500.0
1352.04,5.0,3.0,1.0,3.0,62200.0
2063.64,2.0,3.0,1.0,2.0,78900.0
391.38,4.0,2.0,2.0,2.0,18500.0
1135.002,2.0,3.0,2.0,2.0,41600.0
5760.402,4.0,1.0,2.0,1.0,205500.0
1245.3,19.0,3.0,2.0,1.0,68600.0
5760.402,5.0,3.0,2.0,2.0,210500.0
1305.786,13.0,3.0,1.0,2.0,69400.0
925.08,6.0,3.0,2.0,1.0,36700.0
711.6,5.0,3.0,1.0,1.0,32000.0
853.92,2.0,3.0,2.0,1.0,27800.0
878.826,14.0,2.0,2.0,2.0,51600.0
1576.194,2.0,4.0,2.0,2.0,57000.0
533.7,2.0,3.0,1.0,1.0,20900.0
711.6,3.0,4.0,2.0,2.0,27900.0
1127.886,6.0,4.0,2.0,1.0,43700.0
740.064,5.0,3.0,2.0,2.0,32300.0
1576.194,2.0,4.0,1.0,2.0,61500.0
3202.2,8.0,4.0,2.0,2.0,124200.0
1191.93,2.0,4.0,2.0,2.0,43400.0
1889.298,6.0,4.0,2.0,3.0,78200.0
359.358,3.0,3.0,3.0,3.0,14900.0
1316.46,8.0,4.0,1.0,3.0,65500.0
711.6,7.0,5.0,2.0,2.0,34100.0
1270.206,11.0,4.0,2.0,3.0,64200.0
747.18,5.0,4.0,2.0,1.0,28600.0
1263.09,7.0,4.0,2.0,1.0,50100.0
925.08,6.0,3.0,1.0,2.0,44900.0
4091.7,5.0,2.0,2.0,2.0,151400.0
523.026,4.0,1.0,2.0,1.0,19600.0
925.08,4.0,3.0,2.0,1.0,33500.0
1586.868,1.0,2.0,2.0,2.0,56200.0
2145.474,13.0,4.0,3.0,2.0,90200.0
2383.86,2.0,4.0,2.0,2.0,85700.0
1380.504,2.0,4.0,2.0,1.0,46400.0
1458.78,11.0,3.0,1.0,2.0,71700.0
1732.746,5.0,1.0,2.0,1.0,64100.0
1565.52,9.0,3.0,1.0,2.0,72300.0
462.54,19.0,3.0,1.0,2.0,49000.0
2138.358,6.0,3.0,1.0,2.0,87900.0
1551.288,2.0,2.0,1.0,2.0,60900.0
1174.14,3.0,4.0,2.0,1.0,40600.0
1152.792,6.0,4.0,2.0,1.0,44600.0
914.406,5.0,3.0,2.0,3.0,42200.0
996.24,2.0,4.0,2.0,2.0,36400.0
1380.504,9.0,3.0,2.0,4.0,68800.0
1544.172,8.0,2.0,2.0,2.0,65800.0
711.6,5.0,3.0,2.0,2.0,31300.0
1857.276,13.0,4.0,2.0,1.0,80700.0
1707.84,3.0,4.0,2.0,1.0,59600.0
1700.724,2.0,4.0,2.0,2.0,61500.0
1423.2,7.0,2.0,2.0,2.0,59900.0
1992.48,10.0,3.0,2.0,1.0,80900.0
1885.74,6.0,2.0,0.0,2.0,83600.0
1487.244,4.0,2.0,2.0,1.0,53700.0
1245.3,4.0,2.0,2.0,2.0,48800.0
1227.51,3.0,2.0,2.0,1.0,42900.0
3010.068,10.0,4.0,2.0,2.0,120600.0
1184.814,6.0,3.0,2.0,1.0,45900.0
1188.372,5.0,3.0,2.0,1.0,44500.0
2141.916,11.0,4.0,2.0,2.0,91400.0
601.302,6.0,3.0,1.0,2.0,33400.0
1419.642,7.0,2.0,2.0,1.0,56000.0
1423.2,9.0,3.0,2.0,2.0,62900.0
1352.04,8.0,4.0,2.0,1.0,54800.0
1779.0,13.0,1.0,2.0,2.0,82200.0
640.44,4.0,4.0,2.0,2.0,27000.0
2138.358,1.0,3.0,2.0,2.0,75600.0
747.18,21.0,3.0,2.0,1.0,54100.0
359.358,4.0,2.0,2.0,1.0,13600.0
2170.38,5.0,2.0,1.0,2.0,87700.0
711.6,2.0,2.0,2.0,1.0,23000.0
1067.4,10.0,4.0,2.0,2.0,51600.0
2383.86,2.0,3.0,3.0,2.0,81500.0
925.08,3.0,3.0,2.0,2.0,35700.0
426.96,7.0,3.0,2.0,1.0,20600.0
3255.57,2.0,3.0,2.0,4.0,124300.0
1014.03,9.0,2.0,2.0,2.0,48500.0
2067.198,9.0,4.0,2.0,2.0,85500.0
2138.358,4.0,4.0,2.0,3.0,83900.0
1515.708,10.0,3.0,1.0,1.0,68400.0
1255.974,7.0,4.0,2.0,2.0,53600.0
1956.9,5.0,3.0,2.0,2.0,75500.0
1387.62,1.0,2.0,2.0,2.0,49100.0
1707.84,1.0,3.0,2.0,1.0,56600.0
1601.1,7.0,2.0,2.0,2.0,66200.0
1099.422,4.0,1.0,2.0,2.0,43800.0
2184.612,2.0,2.0,2.0,2.0,79000.0
1579.752,2.0,2.0,2.0,1.0,53800.0
3255.57,8.0,3.0,2.0,2.0,126300.0
1124.328,5.0,1.0,1.0,3.0,54400.0
604.86,4.0,2.0,3.0,2.0,21700.0
1352.04,9.0,1.0,2.0,2.0,60700.0
1601.1,4.0,3.0,2.0,2.0,61300.0
1487.244,5.0,3.0,2.0,2.0,58800.0
1380.504,7.0,1.0,2.0,2.0,58500.0
1458.78,3.0,1.0,2.0,2.0,55000.0
1174.14,5.0,2.0,2.0,3.0,51600.0
1487.244,5.0,4.0,1.0,2.0,63000.0
1223.952,2.0,4.0,2.0,1.0,40800.0
1355.598,4.0,4.0,2.0,1.0,48600.0
1245.3,4.0,3.0,2.0,1.0,44900.0
1102.98,6.0,3.0,2.0,2.0,46700.0
1380.504,10.0,2.0,2.0,2.0,63100.0
1423.2,7.0,4.0,2.0,2.0,59500.0
1971.132,12.0,3.0,2.0,1.0,83300.0
1754.094,2.0,4.0,2.0,3.0,67100.0
2184.612,4.0,3.0,1.0,1.0,82700.0
640.44,1.0,2.0,2.0,2.0,22600.0
796.992,13.0,3.0,2.0,2.0,47000.0
1255.974,5.0,1.0,2.0,2.0,51000.0
3842.64,7.0,4.0,1.0,2.0,149800.0
441.192,10.0,3.0,3.0,2.0,25200.0
2067.198,14.0,2.0,2.0,2.0,93800.0
1191.93,1.0,4.0,2.0,2.0,41800.0
1921.32,6.0,2.0,2.0,1.0,72200.0
640.44,7.0,4.0,2.0,2.0,31700.0
2134.8,1.0,3.0,2.0,1.0,71700.0
1665.144,2.0,3.0,2.0,1.0,56600.0
3063.438,2.0,3.0,2.0,2.0,110000.0
925.08,1.0,4.0,2.0,1.0,28600.0
789.876,13.0,2.0,0.0,2.0,55700.0
1458.78,8.0,2.0,2.0,1.0,59000.0
1754.094,9.0,2.0,2.0,2.0,74800.0
2366.07,10.0,1.0,2.0,2.0,98300.0
1376.946,2.0,2.0,2.0,2.0,50300.0
640.44,3.0,4.0,2.0,2.0,25400.0
711.6,5.0,2.0,2.0,1.0,27700.0
640.44,2.0,3.0,2.0,2.0,24000.0
1174.14,4.0,2.0,2.0,1.0,42600.0
523.026,5.0,3.0,1.0,2.0,29000.0
711.6,3.0,3.0,2.0,3.0,31800.0
2067.198,12.0,1.0,2.0,2.0,90800.0
3255.57,13.0,5.0,2.0,1.0,130100.0
1106.538,6.0,5.0,2.0,2.0,46500.0
1832.37,8.0,4.0,2.0,1.0,71900.0
1245.3,4.0,4.0,2.0,2.0,48500.0
1359.156,19.0,1.0,2.0,2.0,76800.0
1227.51,4.0,5.0,1.0,3.0,55800.0
1191.93,2.0,4.0,2.0,1.0,39700.0
2312.7,10.0,3.0,2.0,2.0,96000.0
1814.58,4.0,3.0,2.0,1.0,65100.0
1569.078,2.0,3.0,2.0,1.0,53200.0
1138.56,4.0,2.0,1.0,2.0,49400.0
5760.402,6.0,2.0,2.0,3.0,216000.0
4981.2,9.0,1.0,1.0,2.0,193900.0
1102.98,10.0,3.0,2.0,1.0,49300.0
1956.9,19.0,3.0,1.0,3.0,105800.0
1494.36,1.0,3.0,2.0,2.0,52700.0
2277.12,13.0,3.0,1.0,2.0,103900.0
359.358,10.0,3.0,1.0,3.0,34800.0
434.076,6.0,1.0,2.0,2.0,23400.0
1280.88,8.0,2.0,2.0,2.0,56400.0
1704.282,11.0,3.0,2.0,1.0,72300.0
1647.354,10.0,4.0,2.0,2.0,72200.0
1124.328,3.0,1.0,2.0,2.0,43100.0
1814.58,4.0,3.0,2.0,2.0,68800.0
878.826,6.0,4.0,1.0,2.0,43000.0
1921.32,9.0,3.0,2.0,1.0,76800.0
590.628,8.0,2.0,2.0,2.0,31900.0
2063.64,6.0,4.0,2.0,1.0,76900.0
2145.474,8.0,3.0,1.0,2.0,91300.0
1423.2,5.0,2.0,2.0,2.0,56700.0
996.24,3.0,2.0,2.0,2.0,38400.0
693.81,9.0,3.0,2.0,2.0,37000.0
1700.724,6.0,4.0,2.0,2.0,67800.0
1501.476,6.0,4.0,1.0,2.0,65100.0
768.528,15.0,3.0,2.0,1.0,45400.0
1312.902,2.0,1.0,2.0,2.0,48200.0
3842.64,9.0,3.0,2.0,2.0,148700.0
2063.64,3.0,1.0,2.0,0.0,69000.0
1167.024,2.0,2.0,1.0,2.0,47300.0
1892.856,9.0,2.0,2.0,2.0,79700.0
1352.04,3.0,4.0,2.0,1.0,46900.0
1227.51,4.0,1.0,2.0,2.0,48400.0
590.628,7.0,2.0,2.0,2.0,30300.0
1014.03,6.0,3.0,3.0,1.0,35400.0
426.96,4.0,2.0,2.0,2.0,19800.0
1700.724,6.0,3.0,2.0,2.0,68000.0
1971.132,4.0,3.0,2.0,2.0,74400.0
1206.162,9.0,4.0,2.0,1.0,51200.0
1152.792,9.0,2.0,2.0,2.0,53400.0
925.08,3.0,4.0,2.0,4.0,43000.0
1761.21,2.0,3.0,1.0,1.0,64500.0
782.76,8.0,4.0,2.0,2.0,38400.0
1167.024,9.0,4.0,2.0,1.0,49900.0
1245.3,6.0,1.0,1.0,2.0,56600.0
757.854,3.0,1.0,2.0,3.0,33800.0
1914.204,4.0,4.0,2.0,2.0,72200.0
1252.416,7.0,3.0,2.0,2.0,53600.0
2063.64,3.0,3.0,2.0,2.0,76100.0
3010.068,2.0,4.0,2.0,2.0,107900.0
540.816,19.0,4.0,2.0,1.0,43500.0
1779.0,5.0,2.0,2.0,2.0,69300.0
2262.888,4.0,3.0,1.0,1.0,85400.0
1284.438,3.0,3.0,1.0,2.0,52900.0
2063.64,15.0,4.0,2.0,2.0,94900.0
989.124,9.0,3.0,2.0,2.0,47500.0
1885.74,8.0,4.0,2.0,1.0,73800.0
1135.002,8.0,2.0,2.0,1.0,47500.0
2455.02,13.0,2.0,2.0,1.0,102300.0
665.346,7.0,2.0,1.0,2.0,37400.0
1337.808,9.0,4.0,2.0,2.0,59700.0
3842.64,2.0,3.0,2.0,2.0,137700.0
3202.2,6.0,2.0,2.0,1.0,117700.0
1252.416,8.0,3.0,2.0,2.0,55200.0
711.6,4.0,3.0,2.0,1.0,26000.0
711.6,15.0,4.0,1.0,2.0,51300.0
1074.516,10.0,4.0,2.0,1.0,48200.0
1707.84,6.0,2.0,2.0,1.0,64700.0
900.174,3.0,3.0,0.0,1.0,39900.0
1956.9,7.0,2.0,2.0,3.0,82600.0
1067.4,3.0,2.0,1.0,2.0,45300.0
1707.84,6.0,4.0,2.0,2.0,68000.0
533.7,3.0,2.0,2.0,1.0,18200.0
871.71,5.0,2.0,2.0,2.0,37100.0
569.28,4.0,2.0,0.0,5.0,44900.0
5856.468,6.0,5.0,2.0,2.0,215100.0
1430.316,5.0,3.0,1.0,2.0,61200.0
1526.382,5.0,2.0,2.0,2.0,60400.0
391.38,5.0,3.0,2.0,2.0,19900.0
1956.9,4.0,4.0,2.0,2.0,73700.0
1889.298,5.0,1.0,2.0,2.0,73400.0
2540.412,5.0,2.0,2.0,2.0,96400.0
1188.372,5.0,2.0,2.0,2.0,48400.0
747.18,4.0,2.0,2.0,1.0,27400.0
996.24,8.0,3.0,1.0,2.0,50500.0
2227.308,1.0,3.0,2.0,2.0,78700.0
2366.07,11.0,3.0,2.0,2.0,99500.0
1031.82,6.0,1.0,1.0,3.0,52700.0
1352.04,16.0,3.0,2.0,1.0,67700.0
2455.02,8.0,1.0,2.0,2.0,98300.0
1458.78,6.0,2.0,2.0,2.0,59600.0
1672.26,10.0,1.0,1.0,2.0,78100.0
391.38,1.0,4.0,2.0,2.0,13400.0
1177.698,7.0,3.0,2.0,2.0,51000.0
3202.2,4.0,3.0,2.0,2.0,118100.0
1458.78,10.0,4.0,2.0,2.0,65500.0
1992.48,6.0,3.0,2.0,1.0,74600.0
1700.724,2.0,4.0,2.0,2.0,61500.0
1138.56,5.0,3.0,1.0,2.0,50800.0
811.224,5.0,4.0,2.0,2.0,34600.0
2052.966,2.0,1.0,4.0,1.0,61900.0
1540.614,11.0,3.0,2.0,1.0,66500.0
540.816,7.0,2.0,2.0,2.0,28600.0
889.5,5.0,3.0,2.0,2.0,37600.0
711.6,2.0,3.0,1.0,2.0,30900.0
1245.3,5.0,3.0,2.0,1.0,46500.0
1921.32,10.0,2.0,2.0,2.0,82300.0
747.18,7.0,4.0,2.0,1.0,31800.0
1487.244,3.0,3.0,2.0,3.0,59400.0
370.032,3.0,1.0,2.0,3.0,20100.0
1380.504,10.0,1.0,2.0,1.0,59600.0
1515.708,8.0,3.0,1.0,2.0,69000.0
1284.438,7.0,4.0,0.0,2.0,63400.0
2917.56,6.0,5.0,2.0,1.0,107100.0
1956.9,4.0,4.0,2.0,2.0,73700.0
846.804,3.0,3.0,2.0,2.0,32900.0
772.086,7.0,2.0,1.0,2.0,41200.0
1177.698,1.0,4.0,2.0,1.0,37600.0
1102.98,2.0,1.0,1.0,2.0,45200.0
3735.9,6.0,2.0,2.0,2.0,140400.0
384.264,5.0,5.0,2.0,1.0,15600.0
1206.162,2.0,3.0,2.0,1.0,40300.0
1956.9,2.0,1.0,2.0,1.0,67400.0
818.34,8.0,3.0,2.0,3.0,43500.0
711.6,8.0,3.0,2.0,1.0,32300.0
668.904,13.0,2.0,2.0,2.0,42600.0
1487.244,4.0,3.0,2.0,2.0,57200.0
789.876,7.0,3.0,2.0,2.0,37200.0
2134.8,3.0,3.0,2.0,2.0,78600.0
533.7,5.0,3.0,2.0,2.0,25000.0
2700.522,3.0,1.0,2.0,2.0,99100.0
1167.024,4.0,4.0,2.0,2.0,45700.0
2063.64,10.0,3.0,2.0,1.0,83400.0
1352.04,11.0,4.0,2.0,1.0,59600.0
1668.702,6.0,2.0,2.0,2.0,67000.0
711.6,19.0,3.0,1.0,1.0,54100.0
1352.04,4.0,3.0,2.0,2.0,52400.0
1825.254,2.0,3.0,1.0,3.0,74200.0
1690.05,6.0,2.0,2.0,1.0,64000.0
2668.5,4.0,1.0,2.0,2.0,99500.0
2063.64,3.0,4.0,1.0,1.0,76600.0
1494.36,19.0,3.0,2.0,2.0,81200.0
391.38,2.0,4.0,2.0,2.0,15000.0
1359.156,9.0,3.0,2.0,2.0,60600.0
711.6,2.0,2.0,2.0,1.0,23000.0
1135.002,3.0,1.0,3.0,2.0,39100.0
1903.53,9.0,1.0,1.0,1.0,81000.0
384.264,6.0,3.0,2.0,1.0,17500.0
3187.968,4.0,4.0,1.0,1.0,118100.0
3842.64,4.0,2.0,2.0,2.0,141000.0
2455.02,3.0,3.0,2.0,2.0,90000.0
1124.328,1.0,4.0,2.0,1.0,35700.0
1743.42,2.0,3.0,2.0,2.0,63200.0
1426.758,7.0,4.0,1.0,2.0,64100.0
2298.468,11.0,4.0,2.0,2.0,96900.0
4981.2,3.0,2.0,2.0,2.0,179800.0
2892.654,8.0,2.0,2.0,2.0,113600.0
1426.758,2.0,4.0,2.0,2.0,51700.0
1067.4,6.0,3.0,2.0,2.0,45500.0
925.08,5.0,3.0,2.0,1.0,35100.0
1391.178,6.0,3.0,2.0,2.0,57000.0
3735.9,5.0,3.0,2.0,2.0,138600.0
1921.32,4.0,2.0,2.0,1.0,69100.0
868.152,10.0,1.0,2.0,5.0,56300.0
533.7,5.0,3.0,1.0,2.0,29400.0
789.876,7.0,3.0,2.0,2.0,37200.0
996.24,5.0,2.0,2.0,3.0,45300.0
1832.37,14.0,3.0,2.0,2.0,85300.0
1355.598,3.0,3.0,2.0,1.0,47200.0
3255.57,2.0,4.0,2.0,2.0,116600.0
1515.708,8.0,2.0,2.0,2.0,64700.0
640.44,7.0,4.0,2.0,1.0,28000.0
668.904,9.0,2.0,2.0,1.0,32500.0
985.566,11.0,2.0,2.0,2.0,50700.0
2138.358,17.0,1.0,2.0,2.0,101300.0
1487.244,4.0,3.0,2.0,1.0,53500.0
1152.792,10.0,3.0,2.0,2.0,54800.0
3202.2,5.0,3.0,2.0,2.0,119700.0
1899.972,5.0,2.0,2.0,1.0,69900.0
789.876,6.0,4.0,2.0,2.0,35500.0
1490.802,2.0,3.0,1.0,2.0,58600.0
2088.546,3.0,3.0,2.0,4.0,84500.0
1391.178,9.0,6.0,2.0,2.0,61200.0
711.6,6.0,4.0,2.0,2.0,32700.0
1458.78,2.0,4.0,2.0,4.0,60300.0
4643.19,11.0,2.0,2.0,2.0,180500.0
1487.244,2.0,3.0,2.0,2.0,54100.0
1522.824,3.0,2.0,2.0,2.0,57100.0
2145.474,10.0,4.0,2.0,2.0,89900.0
2430.114,4.0,1.0,2.0,2.0,91100.0
3255.57,6.0,3.0,2.0,1.0,119400.0
1444.548,10.0,2.0,2.0,2.0,65400.0
878.826,2.0,2.0,2.0,2.0,32600.0
2134.8,5.0,1.0,2.0,1.0,78400.0
1526.382,3.0,4.0,2.0,3.0,60600.0
1522.824,19.0,2.0,2.0,2.0,82400.0
3735.9,2.0,4.0,2.0,1.0,130000.0
711.6,10.0,1.0,2.0,2.0,39500.0
4981.2,4.0,3.0,2.0,2.0,181200.0
1149.234,10.0,1.0,2.0,2.0,55100.0
1135.002,5.0,1.0,2.0,1.0,42900.0
1387.62,10.0,4.0,2.0,3.0,66700.0
1899.972,2.0,1.0,2.0,2.0,69100.0
1174.14,7.0,3.0,1.0,1.0,51500.0
462.54,12.0,3.0,2.0,2.0,33500.0
1444.548,13.0,3.0,2.0,2.0,70000.0
540.816,12.0,2.0,2.0,1.0,32700.0
818.34,8.0,4.0,2.0,2.0,39600.0
1871.508,7.0,1.0,2.0,1.0,72200.0
3255.57,6.0,4.0,1.0,2.0,127400.0
2067.198,10.0,3.0,1.0,2.0,91700.0
1754.094,4.0,3.0,2.0,1.0,63000.0
2184.612,2.0,4.0,2.0,2.0,78600.0
1885.74,2.0,4.0,2.0,2.0,68000.0
1700.724,9.0,1.0,2.0,2.0,73100.0
359.358,2.0,4.0,2.0,2.0,13800.0
1779.0,5.0,2.0,2.0,3.0,73100.0
1914.204,6.0,4.0,2.0,2.0,75400.0
1885.74,13.0,3.0,1.0,3.0,93800.0
1757.652,6.0,4.0,2.0,1.0,66100.0
359.358,6.0,2.0,2.0,2.0,20500.0
1245.3,6.0,3.0,2.0,2.0,51800.0
782.76,8.0,4.0,1.0,2.0,42800.0
640.44,4.0,4.0,1.0,1.0,27700.0
3735.9,5.0,1.0,2.0,1.0,135300.0
2768.124,9.0,3.0,1.0,2.0,115000.0
914.406,4.0,4.0,2.0,3.0,40400.0
2006.712,8.0,2.0,2.0,3.0,85900.0
1419.642,4.0,3.0,2.0,3.0,58600.0
1921.32,11.0,2.0,2.0,2.0,83900.0
540.816,13.0,4.0,0.0,4.0,54000.0
754.296,2.0,2.0,2.0,2.0,28200.0
1529.94,5.0,3.0,2.0,1.0,56600.0
1885.74,10.0,4.0,2.0,3.0,84400.0
441.192,6.0,4.0,2.0,2.0,23100.0
718.716,5.0,2.0,2.0,3.0,35400.0
711.6,4.0,3.0,0.0,2.0,38500.0
889.5,13.0,5.0,2.0,3.0,53600.0
996.24,4.0,2.0,0.0,2.0,48800.0
3775.038,7.0,2.0,2.0,1.0,139600.0
1515.708,9.0,3.0,1.0,2.0,70600.0
967.776,6.0,2.0,2.0,2.0,42100.0
1526.382,4.0,2.0,2.0,2.0,58800.0
1757.652,9.0,4.0,2.0,1.0,70800.0
1672.26,6.0,2.0,1.0,1.0,67800.0
540.816,4.0,4.0,2.0,3.0,27200.0
718.716,4.0,3.0,0.0,1.0,35000.0
1892.856,6.0,4.0,3.0,1.0,66400.0
1074.516,2.0,3.0,2.0,2.0,39400.0
1031.82,7.0,3.0,2.0,1.0,42100.0
426.96,2.0,1.0,3.0,2.0,12400.0
1569.078,2.0,2.0,2.0,1.0,53400.0
1366.272,8.0,4.0,2.0,1.0,55300.0
2739.66,4.0,4.0,1.0,2.0,105900.0
1138.56,19.0,3.0,2.0,1.0,64800.0
462.54,18.0,3.0,2.0,2.0,43000.0
587.07,5.0,4.0,2.0,1.0,22900.0
2455.02,5.0,3.0,2.0,1.0,89400.0
711.6,2.0,4.0,1.0,1.0,27000.0
1501.476,5.0,4.0,2.0,1.0,55400.0
900.174,4.0,2.0,3.0,2.0,32100.0
1245.3,2.0,2.0,2.0,2.0,45600.0
1067.4,8.0,3.0,3.0,2.0,44200.0
1551.288,3.0,2.0,2.0,1.0,54400.0
1359.156,2.0,3.0,2.0,2.0,49500.0
700.926,10.0,4.0,2.0,2.0,38600.0
1672.26,10.0,4.0,1.0,2.0,77500.0
711.6,5.0,3.0,2.0,3.0,35000.0
1263.09,4.0,2.0,2.0,2.0,49400.0
3558.0,6.0,4.0,2.0,1.0,130000.0
1067.4,2.0,1.0,1.0,2.0,43900.0
1903.53,12.0,1.0,2.0,2.0,85000.0
1067.4,14.0,3.0,2.0,2.0,58100.0
